id,year,table_type,item,value_raw,source_file,extracted_at
492,2019,balance_sheet,4. 장기충당부채,"[""17"", ""283,508"", """", ""372,217"", """"]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2019.htm,2026-03-31T07:17:32.927244+00:00
493,2019,balance_sheet,5. 기타비유동부채,"[""19"", ""1,295"", """", ""30"", """"]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2019.htm,2026-03-31T07:17:32.927244+00:00
494,2019,balance_sheet,부 채 총 계,"["""", """", ""38,310,673"", """", ""46,033,232""]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2019.htm,2026-03-31T07:17:32.927244+00:00
495,2019,balance_sheet,자 본,"["""", """", """", """", """"]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2019.htm,2026-03-31T07:17:32.927244+00:00
496,2019,balance_sheet,Ⅰ. 자본금,"[""20"", """", ""897,514"", """", ""897,514""]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2019.htm,2026-03-31T07:17:32.927244+00:00
497,2019,balance_sheet,1. 우선주자본금,"["""", ""119,467"", """", ""119,467"", """"]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2019.htm,2026-03-31T07:17:32.927244+00:00
498,2019,balance_sheet,2. 보통주자본금,"["""", ""778,047"", """", ""778,047"", """"]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2019.htm,2026-03-31T07:17:32.927244+00:00
499,2019,balance_sheet,Ⅱ. 주식발행초과금,"["""", """", ""4,403,893"", """", ""4,403,893""]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2019.htm,2026-03-31T07:17:32.927244+00:00
500,2019,balance_sheet,Ⅲ. 이익잉여금,"[""21"", """", ""172,288,326"", """", ""166,555,532""]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2019.htm,2026-03-31T07:17:32.927244+00:00
501,2019,balance_sheet,Ⅳ. 기타자본항목,"[""22"", """", ""280,514"", """", ""1,131,186""]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2019.htm,2026-03-31T07:17:32.927244+00:00
502,2019,balance_sheet,자 본 총 계,"["""", """", ""177,870,247"", """", ""172,988,125""]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2019.htm,2026-03-31T07:17:32.927244+00:00
503,2019,balance_sheet,부 채 와 자 본 총 계,"["""", """", ""216,180,920"", """", ""219,021,357""]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2019.htm,2026-03-31T07:17:32.927244+00:00
504,2019,income_statement,1. 당기법인세,"["""", """"]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2019.htm,2026-03-31T07:17:32.927244+00:00
505,2019,income_statement,기간손익에 대한 당기법인세,"[""3,530,390"", ""11,618,350""]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2019.htm,2026-03-31T07:17:32.927244+00:00
506,2019,income_statement,당기에 인식한 조정사항,"[""(281,193)"", ""(108,805)""]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2019.htm,2026-03-31T07:17:32.927244+00:00
507,2019,income_statement,소 계,"[""3,249,197"", ""11,509,545""]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2019.htm,2026-03-31T07:17:32.927244+00:00
508,2019,income_statement,2. 이연법인세,"["""", """"]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2019.htm,2026-03-31T07:17:32.927244+00:00
509,2019,income_statement,세액공제의 이월로 인한 이연법인세변동액,"[""(170,267)"", ""(44,968)""]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2019.htm,2026-03-31T07:17:32.927244+00:00
510,2019,income_statement,일시적차이로 인한 이연법인세변동액,"[""600,216"", ""119,151""]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2019.htm,2026-03-31T07:17:32.927244+00:00
511,2019,income_statement,소 계,"[""429,949"", ""74,183""]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2019.htm,2026-03-31T07:17:32.927244+00:00
512,2019,income_statement,3. 자본에 직접 부가되는 법인세부담액,"[""-"", ""-""]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2019.htm,2026-03-31T07:17:32.927244+00:00
513,2019,income_statement,법인세비용 계,"[""3,679,146"", ""11,583,728""]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2019.htm,2026-03-31T07:17:32.927244+00:00
514,2019,cash_flow,Ⅰ. 영업활동 현금흐름,"["""", """", ""22,796,257"", """", ""44,341,217""]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2019.htm,2026-03-31T07:17:32.927244+00:00
515,2019,cash_flow,1. 영업에서 창출된 현금흐름,"["""", ""28,344,706"", """", ""53,596,311"", """"]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2019.htm,2026-03-31T07:17:32.927244+00:00
516,2019,cash_flow,가. 당기순이익,"["""", ""15,353,323"", """", ""32,815,127"", """"]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2019.htm,2026-03-31T07:17:32.927244+00:00
517,2019,cash_flow,나. 조정,"[""29"", ""16,911,222"", """", ""27,095,149"", """"]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2019.htm,2026-03-31T07:17:32.927244+00:00
518,2019,cash_flow,다. 영업활동으로 인한 자산부채의 변동,"[""29"", ""(3,919,839)"", """", ""(6,313,965)"", """"]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2019.htm,2026-03-31T07:17:32.927244+00:00
519,2019,cash_flow,2. 이자의 수취,"["""", ""673,363"", """", ""459,074"", """"]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2019.htm,2026-03-31T07:17:32.927244+00:00
520,2019,cash_flow,3. 이자의 지급,"["""", ""(306,633)"", """", ""(343,270)"", """"]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2019.htm,2026-03-31T07:17:32.927244+00:00
521,2019,cash_flow,4. 배당금 수입,"["""", ""4,625,181"", """", ""779,567"", """"]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2019.htm,2026-03-31T07:17:32.927244+00:00
522,2019,cash_flow,5. 법인세 납부액,"["""", ""(10,540,360)"", """", ""(10,150,465)"", """"]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2019.htm,2026-03-31T07:17:32.927244+00:00
523,2019,cash_flow,Ⅱ. 투자활동 현금흐름,"["""", """", ""(13,537,171)"", """", ""(31,678,548)""]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2019.htm,2026-03-31T07:17:32.927244+00:00
524,2019,cash_flow,1. 단기금융상품의 순감소(증가),"["""", ""6,212,479"", """", ""(7,203,807)"", """"]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2019.htm,2026-03-31T07:17:32.927244+00:00
525,2019,cash_flow,2. 장기금융상품의 처분,"["""", ""1,400,000"", """", ""-"", """"]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2019.htm,2026-03-31T07:17:32.927244+00:00
526,2019,cash_flow,3. 장기금융상품의 취득,"["""", ""-"", """", ""(1,860,000)"", """"]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2019.htm,2026-03-31T07:17:32.927244+00:00
527,2019,cash_flow,4. 기타포괄손익-공정가치금융자산의 처분,"["""", ""1,239"", """", ""7,345"", """"]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2019.htm,2026-03-31T07:17:32.927244+00:00
528,2019,cash_flow,5. 기타포괄손익-공정가치금융자산의 취득,"["""", ""(6,701)"", """", ""(204,055)"", """"]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2019.htm,2026-03-31T07:17:32.927244+00:00
529,2019,cash_flow,6. 당기손익-공정가치금융자산의 처분,"["""", ""7,334"", """", ""7,421"", """"]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2019.htm,2026-03-31T07:17:32.927244+00:00
530,2019,cash_flow,7. 당기손익-공정가치금융자산의 취득,"["""", ""-"", """", ""(1,776)"", """"]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2019.htm,2026-03-31T07:17:32.927244+00:00
531,2019,cash_flow,"8. 종속기업, 관계기업 및 공동기업 투자의 처분","["""", ""58,677"", """", ""25,846"", """"]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2019.htm,2026-03-31T07:17:32.927244+00:00
532,2019,cash_flow,"9. 종속기업, 관계기업 및 공동기업 투자의 취득","["""", ""(925,139)"", """", ""(520,660)"", """"]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2019.htm,2026-03-31T07:17:32.927244+00:00
533,2019,cash_flow,10. 유형자산의 처분,"["""", ""600,901"", """", ""340,558"", """"]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2019.htm,2026-03-31T07:17:32.927244+00:00
534,2019,cash_flow,11. 유형자산의 취득,"["""", ""(17,240,242)"", """", ""(21,387,378)"", """"]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2019.htm,2026-03-31T07:17:32.927244+00:00
535,2019,cash_flow,12. 무형자산의 처분,"["""", ""1,965"", """", ""706"", """"]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2019.htm,2026-03-31T07:17:32.927244+00:00
536,2019,cash_flow,13. 무형자산의 취득,"["""", ""(2,855,959)"", """", ""(880,032)"", """"]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2019.htm,2026-03-31T07:17:32.927244+00:00
537,2019,cash_flow,14. 사업결합으로 인한 현금유출액,"["""", ""(785,000)"", """", ""-"", """"]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2019.htm,2026-03-31T07:17:32.927244+00:00
538,2019,cash_flow,15. 기타투자활동으로 인한 현금유출입액,"["""", ""(6,725)"", """", ""(2,716)"", """"]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2019.htm,2026-03-31T07:17:32.927244+00:00
539,2019,cash_flow,Ⅲ. 재무활동 현금흐름,"["""", """", ""(9,787,719)"", """", ""(12,818,480)""]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2019.htm,2026-03-31T07:17:32.927244+00:00
540,2019,cash_flow,1. 단기차입금의 순증가(감소),"[""29"", ""(41,078)"", """", ""(1,796,186)"", """"]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2019.htm,2026-03-31T07:17:32.927244+00:00
541,2019,cash_flow,2. 자기주식의 취득,"["""", ""-"", """", ""(875,111)"", """"]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2019.htm,2026-03-31T07:17:32.927244+00:00
542,2019,cash_flow,3. 사채 및 장기차입금의 상환,"[""29"", ""(128,431)"", """", ""(5,357)"", """"]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2019.htm,2026-03-31T07:17:32.927244+00:00
543,2019,cash_flow,4. 배당금의 지급,"["""", ""(9,618,210)"", """", ""(10,141,826)"", """"]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2019.htm,2026-03-31T07:17:32.927244+00:00
544,2019,cash_flow,Ⅳ. 외화환산으로 인한 현금의 변동,"["""", """", ""2,593"", """", ""-""]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2019.htm,2026-03-31T07:17:32.927244+00:00
545,2019,cash_flow,Ⅴ. 현금및현금성자산의 증가(감소)(Ⅰ+Ⅱ+Ⅲ+Ⅳ),"["""", """", ""(526,040)"", """", ""(155,811)""]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2019.htm,2026-03-31T07:17:32.927244+00:00
546,2019,cash_flow,Ⅵ. 기초의 현금및현금성자산,"["""", """", ""2,607,957"", """", ""2,763,768""]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2019.htm,2026-03-31T07:17:32.927244+00:00
547,2019,cash_flow,Ⅶ. 기말의 현금및현금성자산,"["""", """", ""2,081,917"", """", ""2,607,957""]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2019.htm,2026-03-31T07:17:32.927244+00:00
548,2020,balance_sheet,자 산,"["""", """", """", """", """"]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2020.htm,2026-03-31T07:17:33.185891+00:00
549,2020,balance_sheet,Ⅰ. 유 동 자 산,"["""", """", ""73,798,549"", """", ""72,659,080""]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2020.htm,2026-03-31T07:17:33.185891+00:00
550,2020,balance_sheet,1. 현금및현금성자산,"[""4, 28"", ""989,045"", """", ""2,081,917"", """"]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2020.htm,2026-03-31T07:17:33.185891+00:00
551,2020,balance_sheet,2. 단기금융상품,"[""4, 28"", ""29,101,284"", """", ""26,501,392"", """"]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2020.htm,2026-03-31T07:17:33.185891+00:00
552,2020,balance_sheet,3. 매출채권,"[""4, 5, 7, 28"", ""24,736,740"", """", ""26,255,438"", """"]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2020.htm,2026-03-31T07:17:33.185891+00:00
553,2020,balance_sheet,4. 미수금,"[""4, 7, 28"", ""1,898,583"", """", ""2,406,795"", """"]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2020.htm,2026-03-31T07:17:33.185891+00:00
554,2020,balance_sheet,5. 선급비용,"["""", ""890,680"", """", ""813,651"", """"]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2020.htm,2026-03-31T07:17:33.185891+00:00
555,2020,balance_sheet,6. 재고자산,"[""8"", ""13,831,372"", """", ""12,201,712"", """"]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2020.htm,2026-03-31T07:17:33.185891+00:00
556,2020,balance_sheet,7. 기타유동자산,"[""4, 28"", ""2,350,845"", """", ""2,398,175"", """"]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2020.htm,2026-03-31T07:17:33.185891+00:00
557,2020,balance_sheet,Ⅱ. 비 유 동 자 산,"["""", """", ""155,865,878"", """", ""143,521,840""]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2020.htm,2026-03-31T07:17:33.185891+00:00
558,2020,balance_sheet,1. 기타포괄손익-공정가치금융자산,"[""4, 6, 28"", ""1,539,659"", """", ""1,206,080"", """"]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2020.htm,2026-03-31T07:17:33.185891+00:00
559,2020,balance_sheet,2. 당기손익-공정가치금융자산,"[""4, 6, 28"", ""3,107"", """", ""3,181"", """"]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2020.htm,2026-03-31T07:17:33.185891+00:00
560,2020,balance_sheet,"3. 종속기업, 관계기업 및 공동기업 투자","[""9"", ""56,587,548"", """", ""56,571,252"", """"]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2020.htm,2026-03-31T07:17:33.185891+00:00
561,2020,balance_sheet,4. 유형자산,"[""10"", ""86,166,924"", """", ""74,090,275"", """"]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2020.htm,2026-03-31T07:17:33.185891+00:00
562,2020,balance_sheet,5. 무형자산,"[""11"", ""7,002,648"", """", ""8,008,653"", """"]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2020.htm,2026-03-31T07:17:33.185891+00:00
563,2020,balance_sheet,6. 순확정급여자산,"[""14"", ""1,162,456"", """", ""486,855"", """"]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2020.htm,2026-03-31T07:17:33.185891+00:00
564,2020,balance_sheet,7. 이연법인세자산,"[""25"", ""992,385"", """", ""547,176"", """"]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2020.htm,2026-03-31T07:17:33.185891+00:00
565,2020,balance_sheet,8. 기타비유동자산,"[""4, 7, 28"", ""2,411,151"", """", ""2,608,368"", """"]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2020.htm,2026-03-31T07:17:33.185891+00:00
566,2020,balance_sheet,자 산 총 계,"["""", """", ""229,664,427"", """", ""216,180,920""]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2020.htm,2026-03-31T07:17:33.185891+00:00
567,2020,balance_sheet,부 채,"["""", """", """", """", """"]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2020.htm,2026-03-31T07:17:33.185891+00:00
568,2020,balance_sheet,Ⅰ. 유 동 부 채,"["""", """", ""44,412,904"", """", ""36,237,164""]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2020.htm,2026-03-31T07:17:33.185891+00:00
569,2020,balance_sheet,1. 매입채무,"[""4, 28"", ""6,599,025"", """", ""7,547,273"", """"]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2020.htm,2026-03-31T07:17:33.185891+00:00
570,2020,balance_sheet,2. 단기차입금,"[""4, 5, 12, 28"", ""12,520,367"", """", ""10,228,216"", """"]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2020.htm,2026-03-31T07:17:33.185891+00:00
571,2020,balance_sheet,3. 미지급금,"[""4, 28"", ""9,829,541"", """", ""9,142,890"", """"]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2020.htm,2026-03-31T07:17:33.185891+00:00
572,2020,balance_sheet,4. 선수금,"[""17"", ""424,368"", """", ""355,562"", """"]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2020.htm,2026-03-31T07:17:33.185891+00:00
573,2020,balance_sheet,5. 예수금,"[""4, 28"", ""432,714"", """", ""383,450"", """"]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2020.htm,2026-03-31T07:17:33.185891+00:00
574,2020,balance_sheet,6. 미지급비용,"[""4, 17, 28"", ""7,927,017"", """", ""5,359,291"", """"]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2020.htm,2026-03-31T07:17:33.185891+00:00
575,2020,balance_sheet,7. 당기법인세부채,"["""", ""3,556,146"", """", ""788,846"", """"]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2020.htm,2026-03-31T07:17:33.185891+00:00
576,2020,balance_sheet,8. 유동성장기부채,"[""4, 12, 13, 28"", ""87,571"", """", ""153,942"", """"]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2020.htm,2026-03-31T07:17:33.185891+00:00
577,2020,balance_sheet,9. 충당부채,"[""15"", ""2,932,468"", """", ""2,042,039"", """"]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2020.htm,2026-03-31T07:17:33.185891+00:00
578,2020,balance_sheet,10. 기타유동부채,"[""17"", ""103,687"", """", ""235,655"", """"]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2020.htm,2026-03-31T07:17:33.185891+00:00
579,2020,balance_sheet,Ⅱ. 비 유 동 부 채,"["""", """", ""1,934,799"", """", ""2,073,509""]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2020.htm,2026-03-31T07:17:33.185891+00:00
580,2020,balance_sheet,1. 사채,"[""4, 13, 28"", ""31,909"", """", ""39,520"", """"]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2020.htm,2026-03-31T07:17:33.185891+00:00
581,2020,balance_sheet,2. 장기차입금,"[""4, 12, 28"", ""150,397"", """", ""174,651"", """"]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2020.htm,2026-03-31T07:17:33.185891+00:00
582,2020,balance_sheet,3. 장기미지급금,"[""4, 28"", ""1,247,752"", """", ""1,574,535"", """"]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2020.htm,2026-03-31T07:17:33.185891+00:00
583,2020,balance_sheet,4. 장기충당부채,"[""15"", ""503,035"", """", ""283,508"", """"]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2020.htm,2026-03-31T07:17:33.185891+00:00
584,2020,balance_sheet,5. 기타비유동부채,"["""", ""1,706"", """", ""1,295"", """"]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2020.htm,2026-03-31T07:17:33.185891+00:00
585,2020,balance_sheet,부 채 총 계,"["""", """", ""46,347,703"", """", ""38,310,673""]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2020.htm,2026-03-31T07:17:33.185891+00:00
586,2020,balance_sheet,자 본,"["""", """", """", """", """"]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2020.htm,2026-03-31T07:17:33.185891+00:00
587,2020,balance_sheet,Ⅰ. 자본금,"[""18"", """", ""897,514"", """", ""897,514""]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2020.htm,2026-03-31T07:17:33.185891+00:00
588,2020,balance_sheet,1. 우선주자본금,"["""", ""119,467"", """", ""119,467"", """"]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2020.htm,2026-03-31T07:17:33.185891+00:00
589,2020,balance_sheet,2. 보통주자본금,"["""", ""778,047"", """", ""778,047"", """"]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2020.htm,2026-03-31T07:17:33.185891+00:00
590,2020,balance_sheet,Ⅱ. 주식발행초과금,"["""", """", ""4,403,893"", """", ""4,403,893""]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2020.htm,2026-03-31T07:17:33.185891+00:00
591,2020,balance_sheet,Ⅲ. 이익잉여금,"[""19"", """", ""178,284,102"", """", ""172,288,326""]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2020.htm,2026-03-31T07:17:33.185891+00:00
592,2020,balance_sheet,Ⅳ. 기타자본항목,"[""20"", """", ""(268,785)"", """", ""280,514""]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2020.htm,2026-03-31T07:17:33.185891+00:00
593,2020,balance_sheet,자 본 총 계,"["""", """", ""183,316,724"", """", ""177,870,247""]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2020.htm,2026-03-31T07:17:33.185891+00:00
594,2020,balance_sheet,부 채 와 자 본 총 계,"["""", """", ""229,664,427"", """", ""216,180,920""]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2020.htm,2026-03-31T07:17:33.185891+00:00
595,2020,income_statement,(1) 당기법인세:,"["""", """"]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2020.htm,2026-03-31T07:17:33.185891+00:00
596,2020,income_statement,기간손익에 대한 당기법인세,"[""4,823,845"", ""3,530,390""]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2020.htm,2026-03-31T07:17:33.185891+00:00
597,2020,income_statement,당기에 인식한 조정사항,"[""249,914"", ""(281,193)""]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2020.htm,2026-03-31T07:17:33.185891+00:00
598,2020,income_statement,소 계,"[""5,073,759"", ""3,249,197""]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2020.htm,2026-03-31T07:17:33.185891+00:00
599,2020,income_statement,(2) 이연법인세:,"["""", """"]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2020.htm,2026-03-31T07:17:33.185891+00:00
600,2020,income_statement,세액공제의 이월로 인한 이연법인세변동액,"[""(34,673)"", ""(170,267)""]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2020.htm,2026-03-31T07:17:33.185891+00:00
601,2020,income_statement,일시적차이로 인한 이연법인세변동액,"[""(202,181)"", ""600,216""]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2020.htm,2026-03-31T07:17:33.185891+00:00
602,2020,income_statement,소 계,"[""(236,854)"", ""429,949""]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2020.htm,2026-03-31T07:17:33.185891+00:00
603,2020,income_statement,(3) 자본에 직접 부가되는 법인세부담액,"[""-"", ""-""]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2020.htm,2026-03-31T07:17:33.185891+00:00
604,2020,income_statement,법인세비용 계,"[""4,836,905"", ""3,679,146""]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2020.htm,2026-03-31T07:17:33.185891+00:00
605,2020,cash_flow,Ⅰ. 영업활동 현금흐름,"["""", """", ""37,509,025"", """", ""22,796,257""]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2020.htm,2026-03-31T07:17:33.185891+00:00
606,2020,cash_flow,1. 영업에서 창출된 현금흐름,"["""", ""39,541,654"", """", ""28,344,706"", """"]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2020.htm,2026-03-31T07:17:33.185891+00:00
607,2020,cash_flow,가. 당기순이익,"["""", ""15,615,018"", """", ""15,353,323"", """"]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2020.htm,2026-03-31T07:17:33.185891+00:00
608,2020,cash_flow,나. 조정,"[""27"", ""24,319,842"", """", ""16,911,222"", """"]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2020.htm,2026-03-31T07:17:33.185891+00:00
609,2020,cash_flow,다. 영업활동으로 인한 자산부채의 변동,"[""27"", ""(393,206)"", """", ""(3,919,839)"", """"]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2020.htm,2026-03-31T07:17:33.185891+00:00
610,2020,cash_flow,2. 이자의 수취,"["""", ""448,323"", """", ""673,363"", """"]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2020.htm,2026-03-31T07:17:33.185891+00:00
611,2020,cash_flow,3. 이자의 지급,"["""", ""(148,262)"", """", ""(306,633)"", """"]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2020.htm,2026-03-31T07:17:33.185891+00:00
612,2020,cash_flow,4. 배당금 수입,"["""", ""129,569"", """", ""4,625,181"", """"]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2020.htm,2026-03-31T07:17:33.185891+00:00
613,2020,cash_flow,5. 법인세 납부액,"["""", ""(2,462,259)"", """", ""(10,540,360)"", """"]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2020.htm,2026-03-31T07:17:33.185891+00:00
614,2020,cash_flow,Ⅱ. 투자활동 현금흐름,"["""", """", ""(31,175,575)"", """", ""(13,537,171)""]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2020.htm,2026-03-31T07:17:33.185891+00:00
615,2020,cash_flow,1. 단기금융상품의 순감소(증가),"["""", ""(2,099,892)"", """", ""6,212,479"", """"]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2020.htm,2026-03-31T07:17:33.185891+00:00
616,2020,cash_flow,2. 장기금융상품의 처분,"["""", ""-"", """", ""1,400,000"", """"]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2020.htm,2026-03-31T07:17:33.185891+00:00
617,2020,cash_flow,3. 기타포괄손익-공정가치금융자산의 처분,"["""", ""503"", """", ""1,239"", """"]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2020.htm,2026-03-31T07:17:33.185891+00:00
618,2020,cash_flow,4. 기타포괄손익-공정가치금융자산의 취득,"["""", ""(204,957)"", """", ""(6,701)"", """"]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2020.htm,2026-03-31T07:17:33.185891+00:00
619,2020,cash_flow,5. 당기손익-공정가치금융자산의 처분,"["""", ""74"", """", ""7,334"", """"]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2020.htm,2026-03-31T07:17:33.185891+00:00
620,2020,cash_flow,"6. 종속기업, 관계기업 및 공동기업 투자의 처분","["""", ""22,057"", """", ""58,677"", """"]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2020.htm,2026-03-31T07:17:33.185891+00:00
